claim_id,bangla_claim,gold_evidence_ids,bge_hit@10,labse_hit@10,bge_top10,labse_top10
C1196,"একজন ব্যক্তি বলেছেন যে, কিয়ামতের দিন একজন মানুষকে জাহান্নামে নিয়ে যাওয়া হবে এবং সেখানে তার দড়ি খুলে যাবে, ফলে সে সেখানে ঘুরতে থাকবে। তখন জাহান্নামের লোকেরা তাকে বলবে, তুমি তো আমাদের ভালো কাজ করতে বলতে এবং খারাপ কাজ থেকে বিরত থাকতে বলতে, কিন্তু তুমি নিজে তা করনি।","['bukhari_3267', 'muslim_7483', 'bukhari_7098', 'muslim_451', 'muslim_7268']",False,True,"['bukhari_6539', 'bukhari_4626', 'bukhari_3118', 'bukhari_6463', 'bukhari_3216', 'bukhari_6561', 'bukhari_5832', 'bukhari_6559', 'bukhari_7450', 'bukhari_6566']","['bukhari_7074', 'muslim_1600', 'bukhari_3267', 'muslim_5499', 'muslim_4497', 'muslim_7179', 'bukhari_7506', 'muslim_6835', 'muslim_7377', 'bukhari_1994']"
C1203,"আমি শুনেছি যে, রাসূলুল্লাহ (সা.) বলেছেন, যদি কারো মাথায় কিছু সমস্যা হয়, তাহলে তাকে মাথা কামাতে হবে। এরপর তিনি বলেছেন, তিন দিন রোজা রাখতে হবে, অথবা ছয়জন মিসকিনকে দান করতে হবে, অথবা যা কিছু সহজ হয় তা করতে হবে।","['muslim_2880', 'bukhari_1815', 'muslim_2879', 'muslim_2883', 'muslim_2881']",False,True,"['bukhari_1814', 'bukhari_6708', 'bukhari_1981', 'bukhari_254', 'bukhari_1178', 'bukhari_5703', 'muslim_238', 'bukhari_809', 'bukhari_5635', 'bukhari_5054']","['bukhari_1815', 'bukhari_1814', 'muslim_2880', 'bukhari_4190', 'bukhari_6956', 'bukhari_2678', 'bukhari_5703', 'muslim_5743', 'bukhari_4517', 'bukhari_4777']"
C1235,"নবী মুহাম্মদ (সা.) বলেছেন, যে ব্যক্তি জানাজার নামাজ পড়বে, তার জন্য এক কিরাত পুরস্কার রয়েছে। আর যে জানাজার সাথে দাফন পর্যন্ত থাকবে, তার জন্য দুই কিরাত পুরস্কার রয়েছে। তিনি আরও বলেছেন, এক কিরাত উহুদ পর্বতের চেয়েও বড়।","['muslim_2196', 'muslim_2189', 'muslim_2193', 'muslim_2192', 'bukhari_1325']",False,True,"['bukhari_651', 'muslim_662', 'bukhari_1324', 'bukhari_1323', 'bukhari_649', 'bukhari_4937', 'bukhari_648', 'muslim_1882', 'bukhari_1003', 'bukhari_1787']","['bukhari_1325', 'bukhari_47', 'bukhari_651', 'bukhari_990', 'bukhari_477', 'bukhari_647', 'bukhari_1115', 'bukhari_472', 'bukhari_1116', 'bukhari_995']"
C1250,নবী মুহাম্মদ (সা.) খাবার বা পানিতে নিঃশ্বাস নিতেন না এবং পাত্রে ফুঁক দিতেন না।,"['muslim_613', 'muslim_6959', 'muslim_6151', 'bukhari_153', 'bukhari_154']",False,True,"['bukhari_239', 'bukhari_5628', 'bukhari_6450', 'bukhari_5405', 'bukhari_5629', 'bukhari_816', 'bukhari_5630', 'bukhari_5386', 'muslim_281', 'bukhari_5415']","['bukhari_6057', 'bukhari_239', 'bukhari_585', 'bukhari_5731', 'bukhari_154', 'muslim_5029', 'bukhari_188', 'bukhari_5587', 'bukhari_3378', 'bukhari_1800']"
C1279,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) বলেছেন যে, মাথার চুলের কিছু অংশ কেটে ফেলা উচিত নয়।","['muslim_5559', 'bukhari_5921', 'muslim_5190', 'muslim_5053', 'muslim_1218']",True,False,"['muslim_2325', 'bukhari_5893', 'bukhari_809', 'bukhari_5905', 'bukhari_5899', 'bukhari_5914', 'bukhari_3462', 'bukhari_5921', 'bukhari_5900', 'muslim_2670']","['bukhari_1729', 'muslim_3811', 'bukhari_2139', 'bukhari_5914', 'bukhari_6269', 'bukhari_359', 'bukhari_432', 'bukhari_5205', 'bukhari_6625', 'bukhari_852']"
C1290,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম একটি ভাষণ দিয়েছিলেন, যেখানে তিনি কিয়ামত পর্যন্ত সব বিষয় উল্লেখ করেছেন। যিনি জানেন তিনি জানেন, এবং যিনি জানেন না তিনি জানেন না।","['bukhari_6604', 'muslim_7263', 'muslim_3944', 'muslim_6850', 'muslim_4477']",False,True,"['bukhari_7410', 'bukhari_2625', 'bukhari_6021', 'bukhari_2995', 'bukhari_6539', 'bukhari_1154', 'bukhari_1039', 'bukhari_5211', 'bukhari_3348', 'bukhari_3192']","['muslim_3016', 'muslim_859', 'bukhari_6604', 'bukhari_1574', 'bukhari_491', 'bukhari_5575', 'bukhari_3192', 'bukhari_1924', 'bukhari_2656', 'bukhari_2998']"
C1301,"আমি শুনেছি যে, রমজানের রোজা যদি কেউ রাখতে না পারে, তাহলে সে শাবানের মাসে তা পূরণ করতে পারবে। এটি রাসূলুল্লাহ (সা.) এর একটি শিক্ষা।","['muslim_2687', 'bukhari_1950', 'muslim_2721', 'muslim_6009', 'muslim_716']",True,False,"['bukhari_38', 'bukhari_1950', 'bukhari_37', 'bukhari_556', 'bukhari_1912', 'bukhari_2008', 'bukhari_3569', 'bukhari_1909', 'muslim_2662', 'muslim_1723']","['bukhari_5054', 'bukhari_1969', 'bukhari_1983', 'bukhari_5769', 'bukhari_556', 'muslim_1371', 'muslim_1356', 'muslim_2732', 'bukhari_2000', 'bukhari_1914']"
C1303,"আমি শুনেছি যে, তিনি সকালে পানি নিয়ে এসে ডান হাতে পানি নিয়ে বাম হাতে ঢেলে তিনবার হাত ধোয়ার পর, ডান হাতে পানি নিয়ে তিনবার মুখে গুলে এবং তিনবার নাসিকায় পানি নেন। এরপর তিনি মাথার সামনে ও পেছনে একবার হাত বুলিয়ে নেন।","['bukhari_192', 'muslim_555', 'bukhari_1934', 'muslim_539', 'muslim_559']",False,True,"['bukhari_248', 'bukhari_257', 'bukhari_191', 'bukhari_254', 'bukhari_197', 'bukhari_162', 'bukhari_3295', 'bukhari_259', 'muslim_238', 'bukhari_161']","['bukhari_265', 'bukhari_248', 'bukhari_159', 'bukhari_191', 'bukhari_199', 'bukhari_1934', 'bukhari_186', 'bukhari_192', 'bukhari_197', 'bukhari_257']"
C1330,"নবী মুহাম্মদ (সা.) আবু তালহাকে বলেছিলেন, একটি যুবককে তার সেবায় নিযুক্ত করতে। আবু তালহা আমাকে নিয়ে বের হলেন এবং আমি নবীর সেবা করছিলাম। নবী (সা.) প্রায়ই আল্লাহর কাছে দুঃখ, হতাশা, অলসতা এবং অন্যান্য খারাপ বিষয় থেকে আশ্রয় চাইতেন। এরপর, খায়বার বিজয়ের সময় নবী (সা.) صفিয়া নামের এক নারীর প্রতি আকৃষ্ট হন এবং তাকে বিয়ে করেন। নবী (সা.) তার জন্য একটি বিশেষ খাবার তৈরি করেন এবং এটি ছিল নবীর বিয়ের উৎসব।","['bukhari_2893', 'bukhari_2235', 'muslim_3321', 'bukhari_4211', 'bukhari_5425']",False,True,"['bukhari_5169', 'bukhari_4201', 'bukhari_6685', 'bukhari_5170', 'bukhari_5160', 'bukhari_5156', 'bukhari_5216', 'bukhari_4212', 'bukhari_4397', 'bukhari_4401']","['bukhari_2893', 'muslim_2126', 'bukhari_2768', 'bukhari_3745', 'bukhari_3764', 'muslim_2429', 'bukhari_5983', 'bukhari_5467', 'bukhari_1396', 'muslim_6220']"
C1348,"নবীজি বলেছেন, যদি তুমি তোমার ভাইয়ের কাছ থেকে ফল বিক্রি কর এবং তা কোনো বিপর্যয়ের শিকার হয়, তাহলে তোমার জন্য তার থেকে কিছু নেওয়া বৈধ নয়। তোমার ভাইয়ের সম্পদকে অন্যায়ভাবে গ্রহণ করা উচিত নয়।","['muslim_3975', 'muslim_6023', 'muslim_3977', 'muslim_5063', 'muslim_7502']",False,True,"['bukhari_2139', 'bukhari_2160', 'bukhari_5142', 'bukhari_2140', 'bukhari_6727', 'bukhari_2177', 'bukhari_2194', 'bukhari_2199', 'bukhari_3096', 'bukhari_7072']","['muslim_3975', 'bukhari_2139', 'bukhari_2199', 'bukhari_2160', 'bukhari_2415', 'bukhari_2460', 'bukhari_5266', 'muslim_3811', 'muslim_5643', 'bukhari_3673']"
C1349,"নবীজি বলেছেন, সব মদই হারাম এবং যে ব্যক্তি এই দুনিয়ায় মদ পান করে এবং মৃত্যুর আগে তা থেকে বিরত হয় না, সে আখিরাতে মদ পান করতে পারবে না।","['muslim_5218', 'muslim_5219', 'muslim_5221', 'muslim_5224', 'muslim_5222']",False,True,"['bukhari_5575', 'bukhari_242', 'bukhari_5628', 'bukhari_4497', 'bukhari_5585', 'bukhari_5832', 'bukhari_5506', 'bukhari_5601', 'bukhari_5587', 'bukhari_1365']","['bukhari_5575', 'muslim_5218', 'muslim_1982', 'bukhari_239', 'muslim_5207', 'muslim_5222', 'bukhari_853', 'muslim_6772', 'muslim_1510', 'muslim_5426']"
C1350,"একজন মহিলা বলেছেন, তিনি যখন পিরিয়ডে ছিলেন এবং তার শরীরে অন্য কিছু ছিল, তখন তিনি দেখতে পান যে তার পোশাকে একটি রক্তের দাগ পড়েছে, তখন তিনি তা নিজের ল saliva দিয়ে মুছে ফেলেন।","['bukhari_312', 'muslim_480', 'muslim_675', 'muslim_731', 'muslim_752']",True,False,"['bukhari_308', 'bukhari_312', 'bukhari_230', 'bukhari_314', 'bukhari_232', 'bukhari_2037', 'bukhari_310', 'bukhari_227', 'bukhari_307', 'bukhari_309']","['bukhari_309', 'bukhari_307', 'bukhari_5722', 'bukhari_2903', 'bukhari_310', 'bukhari_162', 'bukhari_2466', 'bukhari_2037', 'bukhari_4075', 'bukhari_5724']"
C1362,"মোশাররফ আল্লাহর কাছে জানতে চেয়েছিলেন, জান্নাতে সবচেয়ে কম ভাগ্যবান ব্যক্তি কে।","['muslim_3082', 'muslim_6228', 'muslim_7163', 'muslim_466', 'muslim_4922']",False,True,"['muslim_188', 'bukhari_6557', 'bukhari_99', 'bukhari_6570', 'muslim_187', 'bukhari_3334', 'bukhari_6555', 'bukhari_7289', 'bukhari_1476', 'bukhari_129']","['muslim_4922', 'bukhari_2817', 'bukhari_6034', 'bukhari_1339', 'muslim_4919', 'bukhari_5812', 'bukhari_2795', 'muslim_5459', 'muslim_4886', 'muslim_166']"
C1367,"রাসূলুল্লাহ (সা.) বলেছেন, আল্লাহ আমাদের জন্য শুক্রবারকে নির্ধারণ করেছেন, যখন পূর্ববর্তী জাতিগুলোর জন্য শনিবার এবং রবিবার ছিল। তিনি আমাদেরকে এই দিনটি দিয়েছেন এবং কিয়ামতের দিন আমরা তাদের জন্য প্রথম হবে।","['muslim_1982', 'muslim_1980', 'muslim_7054', 'muslim_1978', 'muslim_1981']",False,True,"['bukhari_3486', 'bukhari_3487', 'muslim_2278', 'bukhari_876', 'bukhari_238', 'bukhari_6624', 'bukhari_7037', 'bukhari_7036', 'bukhari_7516', 'bukhari_6533']","['bukhari_876', 'bukhari_3487', 'bukhari_3486', 'bukhari_896', 'bukhari_897', 'muslim_1980', 'muslim_1982', 'muslim_1978', 'bukhari_6328', 'bukhari_3943']"
C1368,"আমি শুনেছি, সেহল বিন হানিফ বলেছিলেন যে, আমাদের নিজেদের পরীক্ষা করা উচিত, কারণ আমরা রাসূলুল্লাহর সাথে হুদাইবিয়ায় ছিলাম এবং যদি যুদ্ধের পরিস্থিতি সৃষ্টি হত, আমরা লড়াই করতাম। عمر বিন খাত্তাব রাসূলুল্লাহর কাছে গিয়ে বললেন, আমরা কি সত্যের পথে নই এবং তারা কি মিথ্যার পথে? রাসূলুল্লাহ বললেন, ""হ্যাঁ।"" عمر বললেন, আমাদের কি দীন থেকে পিছিয়ে আসা উচিত? রাসূলুল্লাহ বললেন, ""আমি আল্লাহর রসূল, আল্লাহ আমাকে কখনো হারাতে দেবেন না।""","['muslim_4633', 'bukhari_3182', 'bukhari_4844', 'muslim_1615', 'muslim_7007']",False,True,"['bukhari_4132', 'bukhari_1815', 'bukhari_4673', 'muslim_1787', 'bukhari_6620', 'bukhari_6470', 'bukhari_4316', 'bukhari_2947', 'bukhari_5454', 'bukhari_5384']","['bukhari_3182', 'bukhari_7308', 'bukhari_4844', 'bukhari_4189', 'bukhari_3694', 'muslim_989', 'muslim_4633', 'bukhari_2255', 'bukhari_2254', 'bukhari_6264']"
C1372,"আমি শুনেছি, নবী সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম একটি চামড়ার তাঁবুর মধ্যে ছিলেন এবং তিনি কিছু কথা বলছিলেন।","['muslim_2301', 'muslim_2025', 'muslim_4742', 'muslim_1119', 'bukhari_5860']",True,False,"['bukhari_204', 'bukhari_5860', 'bukhari_1540', 'bukhari_7185', 'bukhari_1841', 'muslim_2081', 'bukhari_6214', 'bukhari_2865', 'bukhari_3802', 'bukhari_1621']","['bukhari_767', 'bukhari_5047', 'bukhari_1835', 'muslim_5168', 'bukhari_4842', 'bukhari_2471', 'muslim_5188', 'bukhari_4952', 'muslim_1621', 'muslim_3282']"
C1374,"আমি শুনেছি যে, রজার মাধ্যমে সম্পর্কিত ব্যক্তি একইভাবে নিষিদ্ধ, যেমন বংশগত সম্পর্কের ক্ষেত্রে।","['muslim_3584', 'muslim_3583', 'muslim_3579', 'bukhari_2645', 'bukhari_5100']",True,False,"['bukhari_5111', 'bukhari_5110', 'bukhari_5098', 'muslim_5128', 'bukhari_5108', 'muslim_4969', 'muslim_3592', 'muslim_1417', 'bukhari_6974', 'bukhari_2645']","['bukhari_5110', 'bukhari_5111', 'bukhari_1877', 'muslim_3811', 'muslim_3818', 'muslim_3350', 'muslim_4016', 'muslim_5222', 'muslim_1510', 'muslim_6630']"
C1398,"রাসূলুল্লাহ (সা.) আমাদের বলেছিলেন যে, তিনি আমাদের সাথে একটি চুক্তি করতে চান যাতে আমরা আল্লাহর সাথে কিছুই শিরক না করি, ব্যভিচার না করি, চুরি না করি এবং নিষিদ্ধ প্রাণীকে হত্যা না করি। যিনি এই চুক্তি পালন করবেন, তার জন্য আল্লাহর কাছে পুরস্কার রয়েছে, আর যারা এসব অপরাধ করবে, তাদের জন্য আল্লাহর কাছে ক্ষমা বা শাস্তির বিষয়টি রয়েছে।","['muslim_4461', 'bukhari_6784', 'bukhari_4894', 'bukhari_7213', 'bukhari_3892']",False,True,"['bukhari_6625', 'bukhari_6339', 'bukhari_1436', 'bukhari_2087', 'bukhari_1826', 'bukhari_7477', 'bukhari_6696', 'bukhari_5645', 'bukhari_6700', 'bukhari_3116']","['bukhari_3893', 'bukhari_6873', 'bukhari_5075', 'bukhari_7213', 'bukhari_6784', 'bukhari_7468', 'bukhari_7532', 'bukhari_18', 'muslim_3410', 'bukhari_4615']"
C1408,"রাসূলুল্লাহ (সা.) তাঁর অসুস্থতার সময় বলেছিলেন, ""আমার জন্য সালাতের সময় হয়েছে।"" তিনি আবু বকর (রা.)-কে নির্দেশ দেন যেন তিনি মুসল্লিদের সামনে সালাত পড়ান। এরপর তিনি আবার অসুস্থ হয়ে পড়েন, কিন্তু সালাতের জন্য বারবার একই কথা বলতেন।","['muslim_941', 'muslim_940', 'muslim_936', 'muslim_949', 'bukhari_678']",False,True,"['bukhari_5016', 'bukhari_688', 'bukhari_703', 'bukhari_1232', 'muslim_841', 'muslim_919', 'bukhari_785', 'bukhari_1153', 'bukhari_464', 'bukhari_4968']","['bukhari_701', 'bukhari_678', 'bukhari_641', 'bukhari_945', 'bukhari_1216', 'bukhari_2394', 'bukhari_830', 'bukhari_3385', 'muslim_653', 'bukhari_494']"
C1469,"আয়েশা বলেছেন, রাসূলুল্লাহ (সা.) এর সময় সূর্যগ্রহণ হলে সবাইকে একত্রিত হয়ে নামাজ পড়ার জন্য ডাকা হয়েছিল। এরপর তিনি চার রাকাত নামাজ পড়িয়েছিলেন, যা দুই রাকাতের মধ্যে চার সিজদা ছিল।","['muslim_2092', 'muslim_2094', 'muslim_2093', 'muslim_2091', 'muslim_2111']",True,False,"['bukhari_1064', 'bukhari_5785', 'bukhari_1051', 'bukhari_6310', 'bukhari_715', 'bukhari_1062', 'bukhari_994', 'bukhari_1162', 'muslim_2093', 'bukhari_1164']","['bukhari_1164', 'bukhari_1045', 'bukhari_1111', 'bukhari_626', 'bukhari_1110', 'bukhari_1715', 'bukhari_1108', 'bukhari_1051', 'bukhari_3935', 'bukhari_1159']"
C1474,"নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, প্রতি সোমবার ও বৃহস্পতিবার জান্নাতের দরজা খোলা হয় এবং এই দিনগুলোতে আল্লাহর কাছে যারা শিরক করে না, তাদের জন্য ক্ষমা করা হয়। তবে যদি কারো মধ্যে তার ভাইয়ের প্রতি শত্রুতা থাকে, তাদেরকে তখন পর্যন্ত অপেক্ষা করতে বলা হয় যতক্ষণ না তারা একে অপরের সঙ্গে মীমাংসা না করে।","['muslim_6546', 'muslim_6544', 'muslim_6545', 'muslim_6547', 'muslim_268']",False,True,"['bukhari_2826', 'bukhari_1899', 'bukhari_3277', 'bukhari_445', 'bukhari_1898', 'bukhari_1442', 'muslim_2703', 'bukhari_35', 'muslim_2580', 'muslim_197']","['bukhari_935', 'bukhari_2678', 'bukhari_6328', 'bukhari_445', 'muslim_6544', 'muslim_6545', 'bukhari_3304', 'muslim_849', 'bukhari_910', 'bukhari_6339']"
C1477,"একজন বলেছেন, ""আপনার কি যথেষ্ট নয় যে আপনি আপনার হাত আপনার থাইয়ের উপর রাখেন এবং তারপর আপনার ডান ও বাম পাশে থাকা ভাইদের সালাম দেন?""","['muslim_970', 'muslim_1638', 'muslim_7106', 'muslim_5503', 'muslim_1230']",False,True,"['bukhari_2662', 'bukhari_740', 'bukhari_6644', 'bukhari_6237', 'bukhari_790', 'muslim_551', 'muslim_6526', 'bukhari_6534', 'bukhari_6162', 'muslim_1035']","['bukhari_475', 'muslim_5503', 'bukhari_790', 'bukhari_6237', 'bukhari_359', 'muslim_970', 'muslim_3979', 'bukhari_5294', 'bukhari_5620', 'bukhari_5969']"
C1513,"রাসূলুল্লাহ (সা.) বলেছেন, যে দুইজন একে অপরকে গালিগালাজ করে তাদের হিসাব আল্লাহর কাছে হবে। যদি একজন সত্যি বলে, তাহলে তার জন্য কিছু নেই, কিন্তু যদি মিথ্যা বলে, তাহলে তার জন্য তা আরও দূরে।","['muslim_3748', 'bukhari_5350', 'bukhari_5312', 'muslim_3743', 'muslim_4387']",True,False,"['bukhari_5350', 'bukhari_2677', 'bukhari_2676', 'bukhari_6107', 'muslim_2606', 'bukhari_2673', 'bukhari_7528', 'bukhari_6213', 'bukhari_6625', 'bukhari_7212']","['bukhari_7430', 'bukhari_6625', 'bukhari_6221', 'bukhari_41', 'bukhari_6061', 'bukhari_2826', 'bukhari_6226', 'bukhari_796', 'bukhari_6223', 'bukhari_6162']"
C1527,"একজন ব্যক্তি নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের কাছে এসে বললেন, ""হে রাসূল, আমি রাতে স্বপ্নে দেখেছি একটি ছায়া, যা ঘি ও মধু দিয়ে পরিপূর্ণ ছিল।""","['muslim_5929', 'muslim_5928', 'muslim_5930', 'bukhari_7046', 'muslim_5927']",False,True,"['bukhari_7475', 'bukhari_3354', 'bukhari_246', 'bukhari_6096', 'bukhari_82', 'bukhari_2791', 'bukhari_1127', 'bukhari_7008', 'bukhari_7128', 'bukhari_6989']","['bukhari_6999', 'bukhari_7343', 'bukhari_1534', 'bukhari_3354', 'muslim_5929', 'bukhari_7128', 'bukhari_5902', 'bukhari_7231', 'bukhari_564', 'bukhari_3236']"
C1529,"আমি শুনেছি যে, একজন ব্যক্তি বলেছিল যে, তিনি উসমানকে কথা বলার জন্য যেতে চাননি কারণ তিনি প্রথমে কিছু শুরু করতে চাননি। তিনি বলেছেন, কিয়ামতের দিন একজন মানুষকে যখন জাহান্নামে নেওয়া হবে, তখন তার পেটের অন্ত্র বেরিয়ে আসবে এবং তিনি সেখান থেকে ঘুরতে থাকবেন, আর জাহান্নামের লোকেরা তাকে বলবে, ""তুমি তো ভালো কাজের কথা বলতে এবং খারাপ কাজ থেকে বিরত থাকতে বলেছিলে, তাহলে তুমি কেন তা করনি?""","['muslim_7483', 'bukhari_3267', 'bukhari_7098', 'muslim_451', 'muslim_454']",False,True,"['bukhari_5673', 'bukhari_6463', 'bukhari_6561', 'muslim_7121', 'bukhari_6539', 'bukhari_7506', 'muslim_2807', 'bukhari_3192', 'bukhari_3216', 'bukhari_3118']","['bukhari_3267', 'bukhari_7098', 'muslim_366', 'muslim_3157', 'muslim_3156', 'bukhari_5146', 'muslim_5779', 'muslim_7483', 'bukhari_3451', 'bukhari_3452']"
C1545,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেন যে, একজন মানুষের গঠন তার মায়ের পেটে প্রথম ৪০ দিন হয়, তারপর ৪০ দিন আলাকায় এবং এরপর ৪০ দিন মাংসের টুকরো আকারে থাকে। এরপর আল্লাহ একজন ফেরেশতাকে পাঠান, যিনি তার ভাগ্য, জীবিকা এবং মৃত্যুর সময় নির্ধারণ করেন।","['muslim_6723', 'bukhari_3208', 'bukhari_3332', 'bukhari_6594', 'bukhari_7454']",False,True,"['muslim_2646', 'bukhari_3333', 'bukhari_6227', 'bukhari_3548', 'bukhari_3326', 'muslim_2644', 'bukhari_6595', 'bukhari_5396', 'bukhari_318', 'bukhari_6600']","['bukhari_3208', 'bukhari_3333', 'bukhari_6595', 'bukhari_318', 'bukhari_3332', 'bukhari_4746', 'bukhari_4697', 'muslim_2646', 'bukhari_5251', 'bukhari_1817']"
C1547,"আমি শুনেছি যে আবু বকর এবং উমর বলেছেন, যে কেউ যদি কুরআনকে তার আসল রূপে পড়তে চায়, তাহলে তাকে আবন উম আব্দের পড়ার পদ্ধতিতে পড়তে হবে।","['muslim_1904', 'muslim_1916', 'muslim_6210', 'muslim_3597', 'muslim_1890']",False,True,"['bukhari_3806', 'bukhari_4937', 'bukhari_5049', 'bukhari_5056', 'bukhari_5028', 'bukhari_7364', 'muslim_1706', 'bukhari_4999', 'bukhari_5464', 'bukhari_3756.2']","['muslim_6666', 'muslim_1916', 'muslim_5873', 'bukhari_1740', 'bukhari_4944', 'muslim_4947', 'muslim_7470', 'bukhari_894', 'muslim_470', 'muslim_3348']"
C1553,"আমি শুনেছি, একজন ব্যক্তি অসুস্থ হলে নবী (সা.) এবং আবু বকর (রা.) তার খোঁজ নিতে গিয়েছিলেন। তিনি যখন জ্ঞান ফিরে পান, তখন নবী (সা.) তাকে বলেন যে আল্লাহ কিভাবে তার সম্পত্তি বণ্টন করতে হবে তা নির্দেশ দিয়েছেন।","['muslim_4145', 'muslim_4147', 'bukhari_6723', 'bukhari_7309', 'bukhari_5651']",True,False,"['bukhari_5651', 'bukhari_5676', 'bukhari_4577', 'muslim_1765', 'bukhari_2402', 'muslim_2627', 'bukhari_194', 'bukhari_2759', 'bukhari_5351', 'bukhari_2429']","['bukhari_3128', 'muslim_815', 'bukhari_4030', 'muslim_2808', 'bukhari_3480', 'bukhari_2535', 'muslim_1417', 'muslim_5041', 'muslim_4005', 'bukhari_7264']"
C1571,"আমি শুনেছি, তিনি চারটি উমরাহ পালন করেছেন, যার মধ্যে একটি ছিল হুদায়বিয়ার সাথে এবং অন্যগুলো ছিল জিরআনা ও হুনাইন যুদ্ধের পর।","['bukhari_1780', 'muslim_3032', 'bukhari_4148', 'bukhari_1778', 'bukhari_1779']",True,False,"['bukhari_1780', 'bukhari_1778', 'bukhari_1188', 'bukhari_1089', 'bukhari_4820', 'bukhari_3066', 'bukhari_4825', 'bukhari_1084', 'bukhari_4314', 'bukhari_1546']","['muslim_1476', 'muslim_3085', 'muslim_3857', 'muslim_4442', 'muslim_3258', 'muslim_5372', 'muslim_2672', 'muslim_3962', 'muslim_5104', 'muslim_6481']"
C1580,"নবীজি বলেছেন, কেউ যদি তার দান ফিরিয়ে নেয়, তবে সেটা শুধুমাত্র তার সন্তানদের জন্য বৈধ। অন্যথায়, দান ফিরিয়ে নেওয়া যেমন বমি ফিরে খাওয়ার মতো।","['muslim_4174', 'bukhari_2621', 'muslim_4176', 'bukhari_2622', 'bukhari_2589']",True,False,"['bukhari_6975', 'bukhari_2589', 'bukhari_2621', 'bukhari_2622', 'bukhari_6437', 'bukhari_2387', 'bukhari_6436', 'bukhari_2398', 'bukhari_1521', 'bukhari_2402']","['bukhari_7430', 'bukhari_2298', 'bukhari_6436', 'bukhari_5264', 'bukhari_1358', 'bukhari_5371', 'bukhari_6625', 'bukhari_2553', 'bukhari_2523', 'bukhari_2435']"
C1589,"হযরত আবু হুরায়রা (রা) বলেছেন, রাসূলুল্লাহ (সা) বলেছেন, তোমরা পরস্পরের সঙ্গে বিরোধী আচরণ করো না, একে অপরের পেছনে দৌড়াও না, এবং একে অপরের ব্যবসায় হস্তক্ষেপ করো না। বরং তোমরা আল্লাহর বান্দা হিসেবে ভাই ভাই হয়ে থাকো।","['muslim_6537', 'muslim_6541', 'muslim_6536', 'muslim_6538', 'muslim_6526']",True,False,"['bukhari_6076', 'bukhari_6724', 'bukhari_6064', 'bukhari_6065', 'bukhari_6066', 'muslim_6526', 'bukhari_2140', 'bukhari_2139', 'bukhari_5143', 'bukhari_5144']","['bukhari_6064', 'bukhari_6724', 'muslim_5503', 'bukhari_6166', 'bukhari_6869', 'bukhari_7077', 'bukhari_6868', 'bukhari_4405', 'bukhari_6768', 'muslim_5875']"
C1594,"আমার জানা মতে, রাসূলুল্লাহ (সা.) عمرের মেয়ে عاصيةকে 'জামিলা' নামে ডাকতেন।","['muslim_5605', 'muslim_5604', 'muslim_6290', 'muslim_6318', 'muslim_4573']",True,False,"['muslim_5605', 'muslim_2140', 'muslim_5565', 'bukhari_5655', 'bukhari_5936', 'bukhari_6192', 'bukhari_6655', 'bukhari_3432', 'bukhari_516', 'bukhari_1284']","['muslim_6996', 'muslim_2827', 'bukhari_3432', 'muslim_198', 'bukhari_3740', 'bukhari_3741', 'bukhari_5936', 'bukhari_2000', 'muslim_812', 'muslim_4532']"
C1646,"আবু বুরদা এবং আবদুল্লাহ বিন শাদাদ বলেছেন যে, তারা আবদুর রহমান বিন আবজি এবং আবদুল্লাহ বিন আবী আওফার কাছে গিয়েছিলেন। সেখানে তারা জানিয়েছেন যে, তারা রাসূলুল্লাহ (সা.)-এর সাথে মাগানিম লাভ করতেন এবং তখন শাম অঞ্চলের কিছু লোক তাদের কাছে এসে গম, বার্লি এবং কিশমিশের জন্য নির্দিষ্ট সময়ে ঋণ নিতেন।","['bukhari_2254', 'bukhari_2255', 'bukhari_2244', 'bukhari_2242', 'bukhari_2243']",False,True,"['bukhari_6441', 'muslim_1721', 'bukhari_2386', 'bukhari_6353', 'bukhari_3049', 'bukhari_2577', 'bukhari_2068', 'bukhari_3190', 'bukhari_3134', 'bukhari_5499']","['bukhari_2242', 'bukhari_2243', 'bukhari_2254', 'bukhari_2255', 'muslim_2052', 'muslim_4075', 'muslim_3162', 'muslim_3909', 'muslim_4472', 'muslim_4169']"
